SOL,SELL,LIMIT,IOC,54,166.4257,167.2505,FILLED,3,54,1712933459320,8986.9878
PIXEL,SELL,LIMIT,IOC,6530,0.6088429,0.6182000,FILLED,3690,6530,1712933459320,3975.7441369999997
MATIC,SELL,LIMIT,IOC,7163,0.83944,0.84450,FILLED,7163,7163,1712933459320,6012.908719999999
NEAR,SELL,LIMIT,IOC,893,6.4685,6.5653,FILLED,60,893,1712933459320,5776.3705
1000FLOKI,SELL,LIMIT,IOC,21953,0.1799659,0.1835417,FILLED,114,21953,1712933459320,3950.7914027
CFX,SELL,LIMIT,IOC,8585,0.3295278,0.3328442,FILLED,68,8585,1712933459480,2828.996163
1000PEPEUSDC,SELL,LIMIT,IOC,52581,0.0067617,0.0068575,FILLED,52581,52581,1712933460448,355.5369477
DOGE,SELL,LIMIT,IOC,152,0.190353,0.191280,FILLED,152,152,1712933460481,28.933656
ROSE,SELL,LIMIT,IOC,102,0.11637,0.11728,FILLED,102,102,1712933460481,11.86974
BEL,SELL,LIMIT,IOC,625,1.33019,1.35780,FILLED,192,625,1712933460629,831.36875
SPELL,SELL,LIMIT,IOC,592592,0.0010866,0.0011081,FILLED,336,592592,1712933460629,643.9104672000001
RSR,SELL,LIMIT,IOC,105263,0.008028,0.008189,FILLED,55667,105263,1712933460629,845.051364
HOT,SELL,LIMIT,IOC,1682,0.002860,0.002918,FILLED,1682,1682,1712933461064,4.81052
MYRO,SELL,LIMIT,IOC,1300,0.1938678,0.1968157,FILLED,277,1300,1712933461066,252.02814
AUDIO,SELL,LIMIT,IOC,715,0.2460,0.2505,FILLED,408,715,1712933461066,175.89
GLM,SELL,LIMIT,IOC,67,0.4807913,0.4876000,FILLED,67,67,1712933461083,32.2130171
OCEAN,SELL,LIMIT,IOC,135,0.99167,1.01190,FILLED,37,135,1712933461090,133.87545
1000PEPE,SELL,LIMIT,IOC,35289,0.0067544,0.0068559,FILLED,21199,35289,1712933461159,238.3560216
1000FLOKI,SELL,LIMIT,IOC,205,0.1798595,0.1835500,FILLED,205,205,1712933461449,36.8711975
1000BONK,SELL,LIMIT,IOC,22573,0.0199394,0.0202480,FILLED,22573,22573,1712933461560,450.0920762
1000PEPEUSDC,SELL,LIMIT,IOC,1591,0.0067564,0.0068521,FILLED,1591,1591,1712933461633,10.7494324
ZETA,SELL,LIMIT,IOC,743,1.537474,1.559107,FILLED,687,743,1712933461691,1142.343182
BOME,SELL,LIMIT,IOC,6963,0.0108893,0.0110570,FILLED,6963,6963,1712933461728,75.8221959
ENA,BUY,LIMIT,IOC,354,1.2764140,1.2620000,FILLED,354,354,1712933467050,451.850556
UNI,SELL,LIMIT,IOC,105,8.8441,8.8910,FILLED,105,105,1712933467370,928.6304999999999
BOME,SELL,LIMIT,IOC,27997,0.0108979,0.0110620,FILLED,7282,27997,1712933467508,305.1085063
TRU,SELL,LIMIT,IOC,3081,0.1197653,0.1223353,FILLED,1445,3081,1712933467508,368.9968893
